Transaction_ID,Customer ID,Item_ID,Purchase Amount (USD),Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used
2054,2054,13,60,Spring,4.5,2-Day Shipping,0,0
2055,2055,2,56,Spring,2.9,Express,0,0
2056,2056,9,33,Fall,3.4,2-Day Shipping,0,0
2057,2057,22,46,Spring,4.4,2-Day Shipping,0,0
2058,2058,21,37,Spring,4.2,Standard,0,0
2059,2059,6,98,Winter,3.3,Store Pickup,0,0
2060,2060,7,50,Spring,3.7,Express,0,0
2061,2061,23,63,Fall,3.2,Next Day Air,0,0
2062,2062,2,70,Summer,2.6,Store Pickup,0,0
2063,2063,8,63,Fall,2.8,Standard,0,0
2064,2064,7,86,Fall,2.9,Standard,0,0
2065,2065,10,99,Summer,4.0,2-Day Shipping,0,0
2066,2066,5,40,Spring,2.9,Free Shipping,0,0
2067,2067,5,92,Fall,4.7,Store Pickup,0,0
2068,2068,14,21,Fall,3.1,2-Day Shipping,0,0
2069,2069,17,81,Summer,3.9,Store Pickup,0,0
2070,2070,18,82,Fall,3.4,Free Shipping,0,0
2071,2071,17,88,Spring,3.1,Express,0,0
2072,2072,15,100,Fall,4.8,Store Pickup,0,0
2073,2073,22,66,Winter,3.9,Next Day Air,0,0
2074,2074,23,25,Winter,3.5,Next Day Air,0,0
2075,2075,19,53,Summer,3.1,Free Shipping,0,0
2076,2076,2,28,Fall,4.7,Express,0,0
2077,2077,25,23,Fall,4.6,Free Shipping,0,0
2078,2078,19,34,Fall,3.3,Free Shipping,0,0
2079,2079,11,42,Spring,3.2,Next Day Air,0,0
2080,2080,3,24,Summer,3.1,Next Day Air,0,0
2081,2081,13,47,Fall,3.5,Free Shipping,0,0
2082,2082,8,78,Spring,4.3,Standard,0,0
2083,2083,3,89,Summer,2.9,Free Shipping,0,0
2084,2084,19,59,Fall,2.7,Store Pickup,0,0
2085,2085,1,94,Summer,4.0,Standard,0,0
2086,2086,3,49,Fall,4.6,Free Shipping,0,0
2087,2087,11,89,Summer,4.7,2-Day Shipping,0,0
2088,2088,20,91,Summer,4.7,Standard,0,0
2089,2089,4,89,Spring,4.0,Standard,0,0
2090,2090,15,57,Spring,3.6,Free Shipping,0,0
2091,2091,21,71,Winter,3.4,Free Shipping,0,0
2092,2092,3,97,Fall,3.0,Next Day Air,0,0
2093,2093,4,45,Fall,2.6,Next Day Air,0,0
2094,2094,11,91,Spring,4.2,Store Pickup,0,0
2095,2095,21,25,Spring,3.4,Standard,0,0
2096,2096,16,63,Fall,4.0,Store Pickup,0,0
2097,2097,11,52,Summer,4.7,Free Shipping,0,0
2098,2098,5,43,Winter,3.9,Next Day Air,0,0
2099,2099,18,28,Summer,3.3,2-Day Shipping,0,0
2100,2100,18,78,Summer,2.9,Express,0,0
2101,2101,2,31,Spring,4.4,Free Shipping,0,0
2102,2102,6,23,Winter,3.6,Next Day Air,0,0
2103,2103,20,25,Spring,4.5,Store Pickup,0,0
2104,2104,14,86,Summer,3.7,Store Pickup,0,0
2105,2105,10,88,Spring,2.8,Free Shipping,0,0
2106,2106,25,35,Spring,4.5,Free Shipping,0,0
2107,2107,17,34,Fall,4.4,Standard,0,0
2108,2108,14,75,Winter,3.3,Standard,0,0
2109,2109,16,46,Winter,4.2,Express,0,0
2110,2110,17,31,Fall,2.7,Free Shipping,0,0
2111,2111,21,93,Spring,3.9,Store Pickup,0,0
2112,2112,13,85,Spring,2.6,Free Shipping,0,0
2113,2113,23,68,Fall,4.5,2-Day Shipping,0,0
2114,2114,11,40,Spring,2.7,Store Pickup,0,0
2115,2115,6,51,Winter,2.9,Standard,0,0
2116,2116,19,85,Winter,3.4,Store Pickup,0,0
2117,2117,15,23,Summer,2.9,Express,0,0
2118,2118,11,28,Summer,3.8,Free Shipping,0,0
2119,2119,21,44,Fall,4.2,2-Day Shipping,0,0
2120,2120,17,57,Spring,3.5,Store Pickup,0,0
2121,2121,19,98,Fall,3.1,Next Day Air,0,0
2122,2122,22,68,Winter,3.5,2-Day Shipping,0,0
2123,2123,15,36,Fall,4.0,Express,0,0
2124,2124,8,71,Spring,3.7,Express,0,0
2125,2125,12,60,Fall,4.2,Next Day Air,0,0
2126,2126,8,87,Fall,4.8,Store Pickup,0,0
2127,2127,10,38,Winter,4.1,Express,0,0
2128,2128,24,45,Spring,4.5,2-Day Shipping,0,0
2129,2129,8,47,Fall,2.7,2-Day Shipping,0,0
2130,2130,12,57,Fall,2.8,Store Pickup,0,0
2131,2131,22,68,Summer,3.7,Free Shipping,0,0
2132,2132,7,52,Fall,3.6,Express,0,0
2133,2133,12,87,Fall,4.7,2-Day Shipping,0,0
2134,2134,20,34,Summer,3.8,Standard,0,0
2135,2135,4,41,Winter,2.9,Standard,0,0
2136,2136,13,94,Winter,4.6,Next Day Air,0,0
2137,2137,13,93,Summer,2.8,Standard,0,0
2138,2138,21,51,Winter,4.6,2-Day Shipping,0,0
2139,2139,2,42,Fall,2.8,Next Day Air,0,0
2140,2140,24,95,Winter,3.0,Free Shipping,0,0
2141,2141,9,90,Fall,3.7,Standard,0,0
2142,2142,11,98,Winter,4.1,2-Day Shipping,0,0
2143,2143,20,39,Winter,4.3,Next Day Air,0,0
2144,2144,4,66,Fall,3.8,Next Day Air,0,0
2145,2145,10,23,Winter,3.7,Free Shipping,0,0
2146,2146,12,73,Winter,4.8,Standard,0,0
2147,2147,13,23,Summer,4.6,Standard,0,0
2148,2148,12,43,Fall,4.8,Standard,0,0
2149,2149,18,45,Winter,4.6,2-Day Shipping,0,0
2150,2150,4,21,Winter,4.0,Standard,0,0
2151,2151,6,40,Spring,2.6,2-Day Shipping,0,0
2152,2152,3,58,Fall,2.6,2-Day Shipping,0,0
2153,2153,7,48,Summer,4.5,Next Day Air,0,0
2154,2154,6,94,Fall,4.2,Free Shipping,0,0
2155,2155,19,74,Spring,3.4,Store Pickup,0,0
2156,2156,9,51,Fall,3.7,Store Pickup,0,0
2157,2157,12,83,Winter,3.6,Next Day Air,0,0
2158,2158,9,68,Winter,4.0,Next Day Air,0,0
2159,2159,25,84,Spring,4.6,Standard,0,0
2160,2160,6,58,Fall,3.0,Free Shipping,0,0
2161,2161,1,92,Winter,3.3,Express,0,0
2162,2162,11,69,Summer,3.8,Express,0,0
2163,2163,7,48,Summer,2.7,Free Shipping,0,0
2164,2164,10,60,Spring,4.5,Express,0,0
2165,2165,4,20,Winter,4.8,Next Day Air,0,0
2166,2166,14,55,Summer,4.2,Express,0,0
2167,2167,15,88,Spring,3.5,Express,0,0
2168,2168,12,48,Winter,4.9,Standard,0,0
2169,2169,9,74,Spring,4.1,Next Day Air,0,0
2170,2170,8,42,Fall,2.9,Next Day Air,0,0
2171,2171,2,32,Fall,4.0,Next Day Air,0,0
2172,2172,7,98,Summer,4.6,Store Pickup,0,0
2173,2173,12,89,Fall,2.8,Store Pickup,0,0
2174,2174,25,97,Summer,5.0,2-Day Shipping,0,0
2175,2175,22,49,Spring,2.9,Store Pickup,0,0
2176,2176,11,50,Spring,3.3,Free Shipping,0,0
2177,2177,23,91,Winter,3.4,2-Day Shipping,0,0
2178,2178,25,93,Winter,3.0,Express,0,0
2179,2179,17,98,Summer,4.7,Standard,0,0
2180,2180,21,82,Fall,2.9,Next Day Air,0,0
2181,2181,8,37,Summer,4.1,Store Pickup,0,0
2182,2182,9,63,Fall,3.2,Free Shipping,0,0
2183,2183,1,99,Winter,2.7,Store Pickup,0,0
2184,2184,7,37,Spring,4.7,Store Pickup,0,0
2185,2185,10,34,Spring,3.2,Free Shipping,0,0
2186,2186,7,32,Winter,2.5,Express,0,0
2187,2187,4,23,Winter,4.3,Next Day Air,0,0
2188,2188,1,78,Spring,4.4,Free Shipping,0,0
2189,2189,8,54,Winter,4.7,Next Day Air,0,0
2190,2190,1,94,Fall,4.0,Express,0,0
2191,2191,23,75,Spring,4.6,Express,0,0
2192,2192,1,69,Summer,3.8,Next Day Air,0,0
2193,2193,19,35,Winter,3.2,Next Day Air,0,0
2194,2194,6,78,Spring,5.0,Express,0,0
2195,2195,21,29,Summer,3.5,Standard,0,0
2196,2196,3,62,Fall,3.7,Next Day Air,0,0
2197,2197,11,58,Spring,4.8,Next Day Air,0,0
2198,2198,24,88,Summer,3.7,2-Day Shipping,0,0
2199,2199,19,80,Summer,3.5,Free Shipping,0,0
2200,2200,19,47,Summer,4.9,Store Pickup,0,0
2201,2201,25,51,Summer,4.7,Next Day Air,0,0
2202,2202,14,25,Spring,4.9,2-Day Shipping,0,0
2203,2203,11,36,Summer,4.3,Next Day Air,0,0
2204,2204,11,79,Winter,3.1,Free Shipping,0,0
2205,2205,3,41,Winter,3.4,2-Day Shipping,0,0
2206,2206,2,68,Fall,2.7,Express,0,0
2207,2207,4,51,Spring,2.6,Store Pickup,0,0
2208,2208,9,38,Fall,2.9,Next Day Air,0,0
2209,2209,19,46,Summer,2.7,2-Day Shipping,0,0
2210,2210,4,20,Summer,4.5,2-Day Shipping,0,0
2211,2211,13,25,Summer,3.1,Store Pickup,0,0
2212,2212,2,89,Winter,3.2,Free Shipping,0,0
2213,2213,14,77,Winter,3.3,Next Day Air,0,0
2214,2214,20,94,Fall,2.9,Express,0,0
2215,2215,23,100,Fall,4.1,Standard,0,0
2216,2216,4,96,Winter,2.7,Express,0,0
2217,2217,14,36,Winter,4.0,Store Pickup,0,0
2218,2218,17,27,Fall,2.6,Store Pickup,0,0
2219,2219,13,67,Winter,3.5,Store Pickup,0,0
2220,2220,1,91,Fall,2.8,Store Pickup,0,0
2221,2221,23,62,Fall,4.5,Store Pickup,0,0
2222,2222,7,88,Fall,3.0,Free Shipping,0,0
2223,2223,14,66,Summer,4.4,Store Pickup,0,0
2224,2224,4,65,Fall,4.7,Next Day Air,0,0
2225,2225,25,25,Winter,4.3,Standard,0,0
2226,2226,23,64,Spring,4.8,Free Shipping,0,0
2227,2227,6,72,Spring,4.8,Store Pickup,0,0
2228,2228,19,74,Summer,4.4,Next Day Air,0,0
2229,2229,25,50,Fall,3.7,Free Shipping,0,0
2230,2230,14,97,Fall,3.9,Express,0,0
2231,2231,5,36,Spring,3.8,Express,0,0
2232,2232,15,49,Fall,4.1,Store Pickup,0,0
2233,2233,10,64,Spring,4.0,Store Pickup,0,0
2234,2234,1,31,Summer,4.5,Express,0,0
2235,2235,24,66,Winter,4.0,Express,0,0
2236,2236,21,82,Spring,4.5,2-Day Shipping,0,0
2237,2237,18,88,Winter,2.7,Standard,0,0
2238,2238,4,34,Summer,3.8,Next Day Air,0,0
2239,2239,5,84,Winter,3.8,Standard,0,0
2240,2240,17,96,Summer,3.8,2-Day Shipping,0,0
2241,2241,4,71,Winter,4.3,Next Day Air,0,0
2242,2242,15,77,Summer,3.5,Free Shipping,0,0
2243,2243,12,66,Spring,3.8,Next Day Air,0,0
2244,2244,6,21,Winter,3.7,2-Day Shipping,0,0
2245,2245,7,37,Summer,4.8,2-Day Shipping,0,0
2246,2246,21,90,Fall,4.9,Free Shipping,0,0
2247,2247,15,96,Fall,4.3,Store Pickup,0,0
2248,2248,17,37,Summer,4.4,Next Day Air,0,0
2249,2249,18,66,Winter,3.4,Free Shipping,0,0
2250,2250,25,45,Spring,4.3,Next Day Air,0,0
2251,2251,10,89,Summer,4.6,Store Pickup,0,0
2252,2252,10,94,Fall,3.8,Free Shipping,0,0
2253,2253,10,96,Summer,3.9,Express,0,0
2254,2254,16,31,Spring,2.6,Store Pickup,0,0
2255,2255,23,79,Winter,4.2,Store Pickup,0,0
2256,2256,8,39,Spring,4.6,Store Pickup,0,0
2257,2257,1,22,Fall,5.0,Standard,0,0
2258,2258,12,32,Fall,4.2,Standard,0,0
2259,2259,18,71,Winter,4.3,Store Pickup,0,0
2260,2260,3,96,Spring,3.3,Free Shipping,0,0
2261,2261,19,82,Fall,4.9,Express,0,0
2262,2262,22,76,Spring,4.4,Standard,0,0
2263,2263,22,22,Winter,3.1,2-Day Shipping,0,0
2264,2264,19,40,Winter,3.5,Store Pickup,0,0
2265,2265,20,92,Summer,3.9,2-Day Shipping,0,0
2266,2266,8,94,Fall,3.9,Store Pickup,0,0
2267,2267,11,44,Fall,4.3,Store Pickup,0,0
2268,2268,25,49,Spring,3.8,Express,0,0
2269,2269,2,26,Spring,2.7,2-Day Shipping,0,0
2270,2270,12,38,Fall,4.4,Store Pickup,0,0
2271,2271,1,72,Spring,3.5,Express,0,0
2272,2272,11,99,Summer,3.4,Free Shipping,0,0
2273,2273,15,38,Spring,4.0,Standard,0,0
2274,2274,8,96,Winter,4.8,Express,0,0
2275,2275,11,27,Spring,4.5,Next Day Air,0,0
2276,2276,7,24,Winter,4.4,Standard,0,0
2277,2277,3,82,Summer,4.1,2-Day Shipping,0,0
2278,2278,20,56,Summer,4.6,Next Day Air,0,0
2279,2279,25,25,Fall,3.8,Store Pickup,0,0
2280,2280,5,67,Spring,2.9,Free Shipping,0,0
2281,2281,10,21,Summer,2.8,Standard,0,0
2282,2282,16,27,Summer,3.0,Store Pickup,0,0
2283,2283,5,97,Fall,4.2,2-Day Shipping,0,0
2284,2284,9,45,Winter,4.1,Free Shipping,0,0
2285,2285,1,63,Fall,4.1,Express,0,0
2286,2286,23,100,Summer,4.6,2-Day Shipping,0,0
2287,2287,21,38,Spring,2.5,Store Pickup,0,0
2288,2288,1,45,Summer,3.0,Store Pickup,0,0
2289,2289,17,91,Fall,3.8,Next Day Air,0,0
2290,2290,7,82,Fall,4.1,Free Shipping,0,0
2291,2291,24,48,Winter,3.3,Standard,0,0
2292,2292,8,30,Spring,5.0,2-Day Shipping,0,0
2293,2293,18,34,Spring,3.8,Next Day Air,0,0
2294,2294,2,68,Fall,3.3,Express,0,0
2295,2295,13,95,Winter,5.0,Express,0,0
2296,2296,20,22,Spring,2.9,2-Day Shipping,0,0
2297,2297,25,88,Fall,2.5,Next Day Air,0,0
2298,2298,21,83,Summer,4.7,Standard,0,0
2299,2299,9,87,Spring,2.9,2-Day Shipping,0,0
2300,2300,8,57,Summer,3.7,Store Pickup,0,0
2301,2301,8,88,Summer,4.4,2-Day Shipping,0,0
2302,2302,14,20,Winter,2.9,Next Day Air,0,0
2303,2303,23,39,Summer,3.6,Store Pickup,0,0
2304,2304,13,71,Spring,4.8,2-Day Shipping,0,0
2305,2305,16,73,Winter,4.7,Free Shipping,0,0
2306,2306,9,63,Summer,2.6,Free Shipping,0,0
2307,2307,25,78,Winter,3.4,Standard,0,0
2308,2308,12,96,Fall,3.5,Next Day Air,0,0
2309,2309,13,81,Winter,3.4,2-Day Shipping,0,0
2310,2310,11,95,Fall,5.0,2-Day Shipping,0,0
2311,2311,25,68,Spring,4.6,Standard,0,0
2312,2312,5,28,Spring,4.8,2-Day Shipping,0,0
2313,2313,18,30,Summer,3.7,Free Shipping,0,0
2314,2314,11,31,Summer,4.7,Next Day Air,0,0
2315,2315,9,95,Winter,4.4,Express,0,0
2316,2316,21,79,Winter,3.5,2-Day Shipping,0,0
2317,2317,5,39,Winter,3.8,Standard,0,0
2318,2318,15,34,Summer,4.7,Next Day Air,0,0
2319,2319,16,28,Spring,3.1,Store Pickup,0,0
2320,2320,4,38,Winter,5.0,Free Shipping,0,0
2321,2321,10,55,Spring,3.7,Free Shipping,0,0
2322,2322,4,31,Winter,3.0,Next Day Air,0,0
2323,2323,8,84,Spring,4.5,Store Pickup,0,0
2324,2324,25,93,Winter,4.7,Express,0,0
2325,2325,8,28,Winter,3.5,Free Shipping,0,0
2326,2326,24,55,Summer,4.4,2-Day Shipping,0,0
2327,2327,12,63,Winter,2.6,Standard,0,0
2328,2328,12,94,Winter,4.2,2-Day Shipping,0,0
2329,2329,14,36,Fall,2.6,Express,0,0
2330,2330,20,97,Spring,4.8,Free Shipping,0,0
2331,2331,22,63,Summer,2.9,Store Pickup,0,0
2332,2332,19,77,Spring,4.3,2-Day Shipping,0,0
2333,2333,19,53,Fall,2.6,Store Pickup,0,0
2334,2334,6,77,Spring,3.8,Next Day Air,0,0
2335,2335,24,79,Summer,4.2,Standard,0,0
2336,2336,8,37,Summer,3.9,Store Pickup,0,0
2337,2337,23,94,Winter,3.1,Free Shipping,0,0
2338,2338,24,76,Fall,3.6,Store Pickup,0,0
2339,2339,5,68,Fall,4.0,Express,0,0
2340,2340,6,65,Spring,3.4,Next Day Air,0,0
2341,2341,1,24,Summer,2.6,Standard,0,0
2342,2342,15,31,Summer,4.5,Express,0,0
2343,2343,12,89,Fall,4.9,Standard,0,0
2344,2344,21,49,Summer,4.4,2-Day Shipping,0,0
2345,2345,4,92,Fall,3.5,Express,0,0
2346,2346,18,32,Winter,3.3,Express,0,0
2347,2347,15,67,Winter,3.1,Standard,0,0
2348,2348,23,64,Fall,4.2,Express,0,0
2349,2349,10,84,Spring,4.9,Next Day Air,0,0
2350,2350,1,34,Fall,3.9,Standard,0,0
2351,2351,10,26,Winter,4.2,Free Shipping,0,0
2352,2352,2,50,Fall,4.9,Store Pickup,0,0
2353,2353,24,46,Fall,2.8,Store Pickup,0,0
2354,2354,9,71,Fall,4.1,Standard,0,0
2355,2355,1,78,Summer,4.8,Next Day Air,0,0
2356,2356,12,35,Winter,4.1,Next Day Air,0,0
2357,2357,22,58,Summer,3.0,Free Shipping,0,0
2358,2358,6,67,Fall,4.2,2-Day Shipping,0,0
2359,2359,2,93,Spring,3.8,Standard,0,0
2360,2360,19,81,Spring,3.3,2-Day Shipping,0,0
2361,2361,9,80,Fall,4.7,2-Day Shipping,0,0
2362,2362,19,64,Spring,4.3,2-Day Shipping,0,0
2363,2363,3,41,Fall,2.7,Standard,0,0
2364,2364,21,79,Winter,4.2,Express,0,0
2365,2365,13,60,Winter,4.2,Free Shipping,0,0
2366,2366,5,91,Winter,2.5,Next Day Air,0,0
2367,2367,10,66,Winter,3.6,Express,0,0
2368,2368,21,85,Winter,3.4,Standard,0,0
2369,2369,13,38,Summer,3.3,Standard,0,0
2370,2370,2,23,Winter,4.6,Standard,0,0
2371,2371,10,71,Spring,3.9,Store Pickup,0,0
2372,2372,21,25,Winter,3.7,Next Day Air,0,0
2373,2373,24,39,Spring,3.1,Express,0,0
2374,2374,16,20,Spring,4.9,Express,0,0
2375,2375,25,73,Winter,4.7,Standard,0,0
2376,2376,22,63,Fall,2.9,Next Day Air,0,0
2377,2377,25,94,Spring,4.1,Express,0,0
2378,2378,1,94,Fall,4.0,Next Day Air,0,0
2379,2379,19,71,Summer,2.7,Store Pickup,0,0
2380,2380,20,77,Spring,4.0,2-Day Shipping,0,0
2381,2381,19,66,Fall,2.5,Next Day Air,0,0
2382,2382,4,23,Summer,4.5,Free Shipping,0,0
2383,2383,2,60,Spring,3.9,Express,0,0
2384,2384,22,72,Spring,4.9,2-Day Shipping,0,0
2385,2385,1,35,Winter,3.3,2-Day Shipping,0,0
2386,2386,19,31,Fall,3.8,Express,0,0
2387,2387,21,33,Summer,2.9,Standard,0,0
2388,2388,20,95,Summer,4.0,2-Day Shipping,0,0
2389,2389,11,68,Fall,4.1,Store Pickup,0,0
2390,2390,8,87,Spring,3.1,Store Pickup,0,0
2391,2391,6,64,Winter,4.6,Express,0,0
2392,2392,6,74,Winter,4.6,Next Day Air,0,0
2393,2393,3,62,Spring,2.6,2-Day Shipping,0,0
2394,2394,21,97,Winter,5.0,2-Day Shipping,0,0
2395,2395,4,47,Fall,2.9,2-Day Shipping,0,0
2396,2396,1,83,Winter,3.5,2-Day Shipping,0,0
2397,2397,6,82,Spring,3.7,2-Day Shipping,0,0
2398,2398,13,26,Fall,2.9,Store Pickup,0,0
2399,2399,15,81,Winter,4.3,Free Shipping,0,0
2400,2400,11,44,Spring,3.2,Store Pickup,0,0
2401,2401,13,88,Winter,4.2,Next Day Air,0,0
2402,2402,24,76,Winter,4.2,Standard,0,0
2403,2403,19,89,Winter,3.8,Free Shipping,0,0
2404,2404,7,22,Fall,4.4,Standard,0,0
2405,2405,7,33,Winter,3.1,2-Day Shipping,0,0
2406,2406,3,97,Fall,5.0,Standard,0,0
2407,2407,19,57,Winter,4.7,Standard,0,0
2408,2408,7,38,Summer,3.0,Express,0,0
2409,2409,5,55,Fall,4.2,Next Day Air,0,0
2410,2410,17,37,Spring,3.0,Store Pickup,0,0
2411,2411,10,43,Summer,3.7,Free Shipping,0,0
2412,2412,16,96,Summer,2.7,Free Shipping,0,0
2413,2413,15,51,Winter,4.3,2-Day Shipping,0,0
2414,2414,7,95,Fall,2.7,2-Day Shipping,0,0
2415,2415,21,26,Summer,3.7,Next Day Air,0,0
2416,2416,8,34,Fall,4.3,Standard,0,0
2417,2417,4,83,Summer,4.0,Next Day Air,0,0
2418,2418,22,24,Fall,3.3,Standard,0,0
2419,2419,14,69,Fall,4.0,Next Day Air,0,0
2420,2420,2,40,Fall,2.7,Next Day Air,0,0
2421,2421,15,87,Winter,4.2,Free Shipping,0,0
2422,2422,5,46,Spring,4.6,Standard,0,0
2423,2423,17,82,Winter,4.8,Store Pickup,0,0
2424,2424,22,81,Summer,2.8,Free Shipping,0,0
2425,2425,17,57,Winter,4.5,Next Day Air,0,0
2426,2426,10,49,Summer,3.0,2-Day Shipping,0,0
2427,2427,15,42,Fall,4.6,Free Shipping,0,0
2428,2428,15,26,Spring,3.3,Standard,0,0
2429,2429,18,38,Spring,4.4,Next Day Air,0,0
2430,2430,5,57,Summer,4.4,Standard,0,0
2431,2431,15,100,Summer,4.3,Express,0,0
2432,2432,16,73,Fall,3.4,Express,0,0
2433,2433,15,66,Winter,2.8,Store Pickup,0,0
2434,2434,18,73,Spring,3.4,Standard,0,0
2435,2435,25,45,Spring,5.0,Store Pickup,0,0
2436,2436,5,27,Fall,4.5,Free Shipping,0,0
2437,2437,18,24,Fall,2.7,Store Pickup,0,0
2438,2438,5,59,Winter,3.4,Store Pickup,0,0
2439,2439,3,20,Winter,3.4,Express,0,0
2440,2440,9,44,Summer,2.8,Standard,0,0
2441,2441,21,90,Spring,4.7,Standard,0,0
2442,2442,17,36,Fall,4.7,Free Shipping,0,0
2443,2443,1,95,Winter,4.7,Free Shipping,0,0
2444,2444,22,30,Spring,3.4,2-Day Shipping,0,0
2445,2445,19,65,Fall,3.7,Express,0,0
2446,2446,19,96,Summer,4.1,Store Pickup,0,0
2447,2447,6,65,Spring,2.9,2-Day Shipping,0,0
2448,2448,14,47,Fall,3.2,Store Pickup,0,0
2449,2449,20,25,Fall,3.0,Free Shipping,0,0
2450,2450,8,56,Fall,4.1,Express,0,0
2451,2451,18,76,Fall,4.5,Standard,0,0
2452,2452,21,60,Fall,3.4,Store Pickup,0,0
2453,2453,6,67,Winter,4.1,Express,0,0
2454,2454,2,95,Spring,4.6,Store Pickup,0,0
2455,2455,25,72,Winter,4.6,Express,0,0
2456,2456,23,98,Spring,3.4,Express,0,0
2457,2457,3,83,Winter,3.3,2-Day Shipping,0,0
2458,2458,9,37,Fall,3.6,2-Day Shipping,0,0
2459,2459,18,85,Fall,4.6,Free Shipping,0,0
2460,2460,21,36,Fall,4.3,2-Day Shipping,0,0
2461,2461,3,36,Winter,4.0,Store Pickup,0,0
2462,2462,19,86,Summer,4.8,Next Day Air,0,0
2463,2463,14,99,Spring,4.3,Standard,0,0
2464,2464,1,21,Summer,3.3,Standard,0,0
2465,2465,15,84,Winter,2.8,Express,0,0
2466,2466,4,63,Spring,4.4,Free Shipping,0,0
2467,2467,7,84,Summer,3.7,Express,0,0
2468,2468,7,72,Spring,3.6,Express,0,0
2469,2469,12,21,Winter,3.7,2-Day Shipping,0,0
2470,2470,4,92,Fall,5.0,Standard,0,0
2471,2471,1,72,Fall,2.7,Next Day Air,0,0
2472,2472,4,83,Spring,4.3,Store Pickup,0,0
2473,2473,6,73,Summer,4.1,Standard,0,0
2474,2474,21,98,Winter,2.6,Next Day Air,0,0
2475,2475,18,76,Fall,3.2,Store Pickup,0,0
2476,2476,11,43,Summer,3.5,Next Day Air,0,0
2477,2477,20,60,Summer,3.7,Next Day Air,0,0
2478,2478,25,40,Spring,3.8,2-Day Shipping,0,0
2479,2479,21,93,Winter,4.8,2-Day Shipping,0,0
2480,2480,11,98,Fall,4.2,Standard,0,0
2481,2481,21,91,Summer,2.9,Next Day Air,0,0
2482,2482,23,92,Fall,2.9,Free Shipping,0,0
2483,2483,9,87,Winter,4.8,Next Day Air,0,0
2484,2484,12,96,Fall,2.9,Standard,0,0
2485,2485,16,97,Summer,4.8,2-Day Shipping,0,0
2486,2486,1,55,Spring,4.6,2-Day Shipping,0,0
2487,2487,3,58,Spring,4.4,Store Pickup,0,0
2488,2488,24,21,Spring,3.0,Next Day Air,0,0
2489,2489,9,82,Summer,4.4,Express,0,0
2490,2490,8,34,Winter,3.9,Express,0,0
2491,2491,1,78,Spring,4.0,Free Shipping,0,0
2492,2492,9,47,Spring,2.5,Express,0,0
2493,2493,13,96,Summer,4.1,Next Day Air,0,0
2494,2494,21,23,Fall,4.8,2-Day Shipping,0,0
2495,2495,10,27,Winter,2.6,Store Pickup,0,0
2496,2496,22,37,Spring,3.1,Free Shipping,0,0
2497,2497,19,79,Summer,3.2,Store Pickup,0,0
2498,2498,22,40,Summer,4.2,Standard,0,0
2499,2499,8,39,Fall,2.6,Next Day Air,0,0
2500,2500,16,73,Summer,3.1,Next Day Air,0,0
2501,2501,25,84,Fall,2.9,Store Pickup,0,0
2502,2502,7,94,Fall,4.6,Free Shipping,0,0
2503,2503,12,47,Spring,4.1,Standard,0,0
2504,2504,24,77,Summer,2.5,Store Pickup,0,0
2505,2505,7,94,Winter,4.0,Store Pickup,0,0
2506,2506,9,75,Summer,3.5,Express,0,0
2507,2507,11,82,Spring,4.4,Free Shipping,0,0
2508,2508,10,36,Fall,2.9,Store Pickup,0,0
2509,2509,5,90,Spring,3.1,2-Day Shipping,0,0
2510,2510,21,48,Spring,4.4,Free Shipping,0,0
2511,2511,15,42,Winter,4.4,Standard,0,0
2512,2512,22,33,Summer,2.7,Store Pickup,0,0
2513,2513,21,63,Summer,4.9,Free Shipping,0,0
2514,2514,9,53,Winter,3.5,2-Day Shipping,0,0
2515,2515,20,37,Spring,4.8,Free Shipping,0,0
2516,2516,1,92,Summer,4.2,2-Day Shipping,0,0
2517,2517,7,73,Spring,4.6,Standard,0,0
2518,2518,6,38,Spring,2.9,Standard,0,0
2519,2519,24,51,Fall,4.0,Store Pickup,0,0
2520,2520,15,90,Spring,4.9,Standard,0,0
2521,2521,15,56,Summer,3.1,Next Day Air,0,0
2522,2522,9,33,Fall,4.4,Standard,0,0
2523,2523,23,53,Winter,2.5,2-Day Shipping,0,0
2524,2524,9,24,Spring,3.4,Express,0,0
2525,2525,8,59,Spring,3.7,Express,0,0
2526,2526,2,72,Winter,4.2,Standard,0,0
2527,2527,7,28,Spring,3.4,Express,0,0
2528,2528,14,36,Fall,3.6,Express,0,0
2529,2529,17,47,Fall,4.7,2-Day Shipping,0,0
2530,2530,25,62,Spring,4.7,Next Day Air,0,0
2531,2531,12,98,Spring,3.6,Free Shipping,0,0
2532,2532,4,28,Summer,4.6,Free Shipping,0,0
2533,2533,21,86,Summer,2.6,Next Day Air,0,0
2534,2534,17,46,Summer,3.1,Standard,0,0
2535,2535,13,42,Fall,3.2,Free Shipping,0,0
2536,2536,8,80,Winter,3.9,Express,0,0
2537,2537,23,39,Spring,4.9,Express,0,0
2538,2538,8,49,Summer,4.1,2-Day Shipping,0,0
2539,2539,19,32,Summer,4.2,Next Day Air,0,0
2540,2540,4,73,Fall,4.1,Next Day Air,0,0
2541,2541,23,42,Summer,3.9,Free Shipping,0,0
2542,2542,19,58,Spring,2.7,Next Day Air,0,0
2543,2543,17,22,Winter,3.7,Express,0,0
2544,2544,19,56,Spring,2.7,Next Day Air,0,0
2545,2545,14,70,Spring,2.5,Next Day Air,0,0
2546,2546,10,50,Spring,3.9,Free Shipping,0,0
