,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Avg_no_of_yearly_purchases,Aggregate,Depandancy_Score,aggval,Value,Satisfaction_flag,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
107,108,28,Male,Sneakers,Footwear,67.0,Maryland,L,Olive,Winter,3.1,1,Next Day Air,1,1,46.0,PayPal,Fortnightly,28.0,2.6660525137109,33.33529160182343,0.6660525137109001,42.310215097144564,Average,3,5,3,353,Loyal Customer
108,109,70,Male,Socks,Clothing,79.0,Montana,L,Purple,Spring,3.4,1,Next Day Air,1,1,32.0,Bank Transfer,Bi-Weekly,114.0,4.449464973675339,15.61805619356942,2.4494649736753393,26.693492830409077,Average,5,4,4,544,Champion
109,110,58,Male,T-shirt,Clothing,85.0,Alabama,M,Violet,Spring,2.6,1,Next Day Air,1,1,43.0,Bank Transfer,Fortnightly,28.0,3.21843164825857,27.847704528677248,1.2184316482585702,37.473223249312184,Average,3,5,5,355,Loyal Customer
110,111,56,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,1,Standard,1,1,26.0,Venmo,Fortnightly,28.0,-0.44973017607979926,64.28890252202831,-2.4497301760797994,69.59403978845218,Good,3,3,1,331,Promising
111,112,26,Male,Belt,Accessories,75.0,Massachusetts,L,Purple,Summer,5.0,1,Free Shipping,1,1,9.0,Credit Card,Annually,1.0,-0.2626370776068543,62.43023407414109,-2.262637077606854,67.95573063537311,Good,1,1,4,114,Need Attention
112,113,37,Male,Gloves,Accessories,65.0,Florida,M,Red,Spring,4.3,1,Free Shipping,1,1,28.0,PayPal,Bi-Weekly,114.0,3.5814003644751953,24.2418072192181,1.5814003644751953,34.29483251810602,Good,5,3,3,533,Potential Loyalist
113,114,44,Male,Hat,Accessories,54.0,New Jersey,L,Maroon,Winter,3.1,1,Next Day Air,1,1,20.0,PayPal,Quarterly,3.0,-0.3356486115441204,63.155564059953825,-2.33564861154412,68.5950672293259,Average,1,2,3,123,Need Attention
114,115,70,Male,Coat,Outerwear,95.0,Massachusetts,S,Blue,Summer,3.7,1,Store Pickup,1,1,9.0,Cash,Weekly,57.0,2.044307842017714,39.511987660364724,0.044307842017714094,47.75461681386731,Average,4,1,5,415,Recent Customer
115,116,53,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,1,Standard,1,1,48.0,Debit Card,Every 3 Months,4.0,3.3178378391713985,26.86015794314115,1.3178378391713985,36.60275782982607,Average,2,5,5,255,At Risk
116,117,55,Male,Shoes,Footwear,86.0,Virginia,S,Blue,Spring,3.4,1,Free Shipping,1,1,12.0,Venmo,Annually,1.0,0.4095241440554954,55.752676939248744,-1.5904758559445047,62.06984873602839,Average,1,2,5,125,Need Attention
117,118,50,Male,Sandals,Footwear,32.0,South Dakota,L,Yellow,Summer,4.6,1,Express,1,1,29.0,Cash,Fortnightly,28.0,0.011303397960133021,59.708784043694315,-1.9886966020398669,65.55692922482763,Good,3,3,1,331,Promising
118,119,50,Male,Sweater,Clothing,45.0,Kentucky,L,Orange,Fall,4.8,1,2-Day Shipping,1,1,27.0,Cash,Bi-Weekly,114.0,2.6676629750211824,33.31929254227288,0.6676629750211824,42.29611284790689,Good,5,3,2,532,Potential Loyalist
119,120,38,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,1,Express,1,1,44.0,Cash,Annually,1.0,2.2025264156696656,37.94017195408346,0.20252641566966556,46.3691518260255,Good,1,5,4,154,At Risk
120,121,64,Male,Hat,Accessories,84.0,West Virginia,L,Red,Summer,4.0,1,Express,1,1,32.0,Bank Transfer,Annually,1.0,1.709609064293406,42.837038465445836,-0.2903909357065939,50.68545753191442,Good,1,4,4,144,At Risk
121,122,19,Male,Shorts,Clothing,72.0,Virginia,M,Olive,Winter,4.2,1,Standard,1,1,11.0,Cash,Fortnightly,28.0,0.4542421975812809,55.30842733401102,-1.545757802418719,61.678268303627945,Good,3,2,4,324,Promising
122,123,40,Male,Backpack,Accessories,40.0,Washington,L,Brown,Spring,4.8,1,2-Day Shipping,1,1,44.0,Cash,Fortnightly,28.0,1.3875096186211588,46.03692174088125,-0.6124903813788412,53.50597028387379,Good,3,5,2,352,Loyal Customer
123,124,57,Male,Sweater,Clothing,89.0,Louisiana,L,Brown,Fall,3.1,1,Free Shipping,1,1,46.0,Cash,Weekly,57.0,4.352346226551537,16.582878265846183,2.3523462265515374,27.54392790068776,Average,4,5,5,455,Champion
124,125,44,Male,Sweater,Clothing,86.0,Nevada,M,Gray,Spring,3.1,1,Next Day Air,1,1,50.0,PayPal,Annually,1.0,3.040142504700564,29.618910460038844,1.040142504700564,39.034439233064504,Average,1,5,5,155,At Risk
125,126,49,Male,Shorts,Clothing,54.0,California,M,Indigo,Winter,3.6,1,Next Day Air,1,1,45.0,Venmo,Every 3 Months,4.0,1.4211362612990288,45.702859286072034,-0.5788637387009712,53.211513476347896,Average,2,5,3,253,At Risk
126,127,43,Male,Shorts,Clothing,36.0,Mississippi,L,Pink,Spring,3.9,1,Store Pickup,1,1,48.0,Cash,Every 3 Months,4.0,0.8687571267513583,51.190446359218214,-1.1312428732486417,58.048505324180276,Average,2,5,2,252,Need Attention
127,128,24,Male,Sweater,Clothing,89.0,Mississippi,M,Gray,Winter,4.8,1,Next Day Air,1,1,26.0,Credit Card,Weekly,57.0,2.9678102472646595,30.337492202272443,0.9678102472646595,39.6678276390898,Good,4,3,5,435,Potential Loyalist
128,129,20,Male,Scarf,Accessories,32.0,California,M,Gold,Spring,4.7,1,Standard,1,1,21.0,Credit Card,Fortnightly,28.0,-0.5425109937546181,65.21062961826483,-2.542510993754618,70.40648912018845,Good,3,3,1,331,Promising
129,130,24,Male,Dress,Clothing,67.0,Pennsylvania,XL,Olive,Summer,4.2,1,2-Day Shipping,1,1,49.0,PayPal,Bi-Weekly,114.0,5.119614201775384,8.960487123347177,3.1196142017753843,20.825229258495796,Good,5,5,3,553,Loyal Customer
130,131,44,Male,Scarf,Accessories,39.0,Kentucky,L,Violet,Fall,3.7,1,Next Day Air,1,1,13.0,PayPal,Fortnightly,28.0,-0.800746678797985,67.77606107365361,-2.800746678797985,72.667769145541,Average,3,2,2,322,Promising
131,132,28,Male,Skirt,Clothing,29.000000000000004,Maine,L,Indigo,Summer,3.9,1,Standard,1,1,46.0,Credit Card,Weekly,57.0,1.8188144550825305,41.75214214454659,-0.18118554491746952,49.72918392933005,Average,4,5,1,451,Loyal Customer
132,133,30,Male,Backpack,Accessories,58.0,New Mexico,M,Orange,Fall,4.7,1,2-Day Shipping,1,1,42.0,PayPal,Weekly,57.0,2.766447615435175,32.33792072379331,0.7664476154351751,41.43109012983334,Good,4,5,3,453,Loyal Customer
133,134,52,Male,Sweater,Clothing,65.0,Montana,M,Violet,Winter,2.5,1,Next Day Air,1,1,25.0,Venmo,Annually,1.0,0.4227364105778134,55.621420238116826,-1.5772635894221865,61.95415351609186,Poor,1,3,3,133,At Risk
134,135,43,Male,Hat,Accessories,94.0,Texas,L,Gray,Fall,4.9,1,Store Pickup,1,1,25.0,Cash,Monthly,12.0,1.9345406528679028,40.602465143239506,-0.06545934713209722,48.71580988918483,Good,3,3,5,335,Promising
135,136,43,Male,Sandals,Footwear,81.0,Kansas,M,Purple,Fall,4.1,1,Express,1,1,12.0,PayPal,Quarterly,3.0,0.2506262939021816,57.33124088910916,-1.7493737060978183,63.46126191179769,Good,1,2,4,124,Need Attention
136,137,39,Male,Blouse,Clothing,86.0,South Carolina,M,White,Winter,3.3,1,Free Shipping,1,1,4.0,Debit Card,Quarterly,3.0,-0.09206045019015219,60.73564780712128,-2.0920604501901523,66.4620504714383,Average,1,1,5,115,Need Attention
137,138,68,Male,Sneakers,Footwear,43.0,Colorado,M,Turquoise,Spring,4.7,1,Free Shipping,1,1,38.0,PayPal,Weekly,57.0,1.8561574767105475,41.381159480753674,-0.14384252328945246,49.402184084674325,Good,4,4,2,442,Loyal Customer
138,139,68,Male,Skirt,Clothing,29.000000000000004,Georgia,M,Maroon,Winter,4.4,1,Store Pickup,1,1,42.0,Bank Transfer,Weekly,57.0,1.5419072592251548,44.50306493183185,-0.4580927407748452,52.15396387701045,Good,4,5,1,451,Loyal Customer
139,140,49,Male,Coat,Outerwear,95.0,Florida,M,White,Fall,3.8,1,Store Pickup,1,1,30.0,Venmo,Annually,1.0,2.0356362911340367,39.59813481466005,0.03563629113403666,47.830550567170214,Average,1,3,5,135,At Risk
140,141,63,Male,Shirt,Clothing,28.0,North Carolina,L,Yellow,Fall,3.9,1,2-Day Shipping,1,1,50.0,Credit Card,Weekly,57.0,2.0534961214154226,39.42070708857302,0.05349612141542259,47.674158248793674,Average,4,5,1,451,Loyal Customer
141,142,56,Male,Gloves,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,1,Free Shipping,1,1,45.0,PayPal,Weekly,57.0,2.4674216580344055,35.30858140906945,0.4674216580344055,44.0495563748015,Good,4,5,2,452,Loyal Customer
142,143,37,Male,Jacket,Outerwear,58.0,Nebraska,L,Violet,Fall,3.1,1,Free Shipping,1,1,33.0,Credit Card,Fortnightly,28.0,1.3860743614540785,46.051180242305556,-0.6139256385459215,53.51853833140224,Average,3,4,3,343,Loyal Customer
143,144,30,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,1,Store Pickup,1,1,25.0,PayPal,Quarterly,3.0,-0.24286779386930168,62.2338369637173,-2.242867793869302,67.78261789758962,Average,1,3,2,132,Need Attention
144,145,19,Male,Shoes,Footwear,43.0,New Jersey,M,Silver,Fall,3.2,1,Express,1,1,25.0,Cash,Monthly,12.0,-0.2189613528807529,61.99633944013486,-2.218961352880753,67.57327751353077,Average,3,3,2,332,Promising
145,146,24,Male,Jewelry,Accessories,95.0,Missouri,M,Teal,Fall,4.5,1,Standard,1,1,44.0,Debit Card,Quarterly,3.0,3.0570412741039545,29.451030352463707,1.0570412741039545,38.886462590337885,Good,1,5,5,155,At Risk
146,147,52,Male,Skirt,Clothing,30.0,Colorado,S,Black,Fall,4.0,1,Standard,1,1,21.0,Venmo,Fortnightly,28.0,-0.626962052803585,66.04960508088817,-2.626962052803585,71.14599765447652,Good,3,3,1,331,Promising
147,148,63,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,1,2-Day Shipping,1,1,31.0,Bank Transfer,Fortnightly,28.0,1.5009739406722913,44.90971524807815,-0.4990260593277087,52.51240270237821,Average,3,4,3,343,Loyal Customer
148,149,37,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,1,Store Pickup,1,1,47.0,Debit Card,Annually,1.0,3.001364225905466,30.004151625256092,1.001364225905466,39.37400712524866,Average,1,5,5,155,At Risk
149,150,38,Male,Pants,Clothing,76.0,Delaware,M,White,Summer,3.2,1,Free Shipping,1,1,14.0,PayPal,Monthly,12.0,0.4129863328194181,55.71828197188407,-1.587013667180582,62.03953155389864,Average,3,2,4,324,Promising
150,151,35,Male,Boots,Footwear,96.0,California,L,Cyan,Fall,4.9,1,Standard,1,1,17.0,Debit Card,Every 3 Months,4.0,1.2562581303257045,47.34083408197851,-0.7437418696742955,54.65529389006115,Good,2,2,5,225,About to Sleep
151,152,28,Male,Sunglasses,Accessories,47.0,North Dakota,L,Turquoise,Fall,4.5,1,Next Day Air,1,1,3.0,Venmo,Annually,1.0,-1.8603126980784541,78.30227473179583,-3.860312698078454,81.9460200369268,Good,1,1,2,112,Hibernating
152,153,30,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,1,Express,1,1,42.0,Venmo,Annually,1.0,2.4441025834613286,35.54024376592103,0.4441025834613286,44.25375339556937,Good,1,5,5,155,At Risk
153,154,69,Male,Hoodie,Clothing,55.0,North Carolina,M,Maroon,Winter,3.2,1,Standard,1,1,22.0,Debit Card,Annually,1.0,-0.20719928156005263,61.879489641697496,-2.2071992815600527,67.47028114829256,Average,1,3,3,133,At Risk
154,155,41,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,21.0,Venmo,Quarterly,3.0,1.5915014864974952,44.01037318541889,-0.40849851350250477,51.71968448806812,Average,1,3,5,135,At Risk
155,156,63,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,1,Free Shipping,1,1,21.0,Bank Transfer,Quarterly,3.0,0.7047653664833428,52.81961554296404,-1.2952346335166571,59.48452409809292,Good,1,3,4,134,At Risk
156,157,35,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,1,Standard,1,1,40.0,Debit Card,Annually,1.0,-0.18565725641188247,61.665481306952394,-2.1856572564118824,67.28164513090782,Good,1,4,1,141,Need Attention
157,158,36,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,1,Next Day Air,1,1,1.0,Bank Transfer,Fortnightly,28.0,-0.4069279101600919,63.863685227470846,-2.4069279101600918,69.21923524140513,Average,3,1,3,313,Need Attention
158,159,25,Male,Shirt,Clothing,73.0,Connecticut,XL,Teal,Fall,4.1,1,Standard,1,1,50.0,Bank Transfer,Monthly,12.0,2.7784745069623478,32.218440080251824,0.7784745069623478,41.32577482620709,Good,3,5,4,354,Loyal Customer
159,160,58,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,1,Store Pickup,1,1,39.0,Bank Transfer,Every 3 Months,4.0,-0.1343138296480879,61.155412212415094,-2.1343138296480877,66.83204861075754,Average,2,4,1,241,Need Attention
160,161,27,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,1,Free Shipping,1,1,34.0,Venmo,Monthly,12.0,-0.4404307526913269,64.1965177949765,-2.440430752691327,69.51260797413063,Good,3,4,1,341,Loyal Customer
161,162,65,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,1,Express,1,1,29.0,Venmo,Fortnightly,28.0,0.7291373998763517,52.57749261139588,-1.2708626001236483,59.27110668337898,Average,3,3,2,332,Promising
162,163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,1,Store Pickup,1,1,31.0,PayPal,Bi-Weekly,114.0,4.169110527088578,18.403225546949102,2.169110527088578,29.148459153049373,Average,5,4,4,544,Champion
163,164,54,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,1,Standard,1,1,8.0,Debit Card,Weekly,57.0,0.7927662163678333,51.945374833912894,-1.2072337836321667,58.713931280820475,Average,4,1,3,413,Recent Customer
164,165,59,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,1,Free Shipping,1,1,5.0,Credit Card,Fortnightly,28.0,-0.25669730287616666,62.371225634120606,-2.2566973028761668,67.90371809515683,Average,3,1,3,313,Need Attention
165,166,42,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,1,Store Pickup,1,1,7.0,Cash,Monthly,12.0,-0.7472097323227245,67.24420055062004,-2.7472097323227245,72.19896473664397,Average,3,1,3,313,Need Attention
166,167,46,Male,Sneakers,Footwear,31.000000000000004,Delaware,XL,Indigo,Fall,4.0,1,Store Pickup,1,1,30.0,Cash,Monthly,12.0,-0.37953371235283473,63.591538731768374,-2.379533712352835,68.97935378465873,Good,3,3,1,331,Promising
167,168,33,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,1,Express,1,1,14.0,Credit Card,Every 3 Months,4.0,-1.8649838037566853,78.34867963294792,-3.8649838037566853,81.98692328376009,Good,2,2,1,221,About to Sleep
168,169,34,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,1,Express,1,1,5.0,Cash,Fortnightly,28.0,0.3766856399910852,56.07890966444551,-1.6233143600089148,62.35740408799626,Average,3,1,4,314,Need Attention
169,170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,1,Standard,1,1,3.0,PayPal,Every 3 Months,4.0,-2.4998020037910176,84.65525410404733,-4.499802003791018,87.54580533844911,Average,2,1,1,211,About to Sleep
170,171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,1,Store Pickup,1,1,46.0,Venmo,Bi-Weekly,114.0,3.1384615648540475,28.642163928901404,1.1384615648540475,38.17349343930571,Average,5,5,1,551,Loyal Customer
171,172,29,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,1,Store Pickup,1,1,4.0,Credit Card,Weekly,57.0,-0.8353579242730123,68.1199050231717,-2.835357924273012,72.97084777711011,Average,4,1,1,411,Recent Customer
172,173,54,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,1,Next Day Air,1,1,42.0,Credit Card,Bi-Weekly,114.0,4.635026609024976,13.774602001096378,2.635026609024976,25.06859416693652,Average,5,5,3,553,Loyal Customer
173,174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,1,Standard,1,1,30.0,Cash,Annually,1.0,-0.033414655565652485,60.15303364893205,-2.0334146555656525,65.94850965722807,Average,1,3,2,132,Need Attention
174,175,41,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,1,Express,1,1,37.0,Venmo,Annually,1.0,-0.013307887584563138,59.95328381561127,-2.0133078875845634,65.77244168737178,Average,1,4,1,141,Need Attention
175,176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,1,Next Day Air,1,1,2.0,Bank Transfer,Annually,1.0,-0.2827438455879435,62.62998390746187,-2.2827438455879436,68.1317986052294,Average,1,1,5,115,Need Attention
176,177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,1,Next Day Air,1,1,30.0,Credit Card,Quarterly,3.0,1.4967086752603715,44.952088346325525,-0.5032913247396285,52.54975214723584,Average,1,3,4,134,At Risk
177,178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,1,Next Day Air,1,1,47.0,Bank Transfer,Monthly,12.0,1.2618026948103294,47.28575184137764,-0.7381973051896706,54.60674206843257,Average,3,5,2,352,Loyal Customer
178,179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,1,2-Day Shipping,1,1,21.0,PayPal,Quarterly,3.0,-0.7309026373490944,67.08219840756094,-2.7309026373490943,72.05616918099021,Good,1,3,2,132,Need Attention
179,180,64,Male,Boots,Footwear,31.000000000000004,Illinois,M,Violet,Fall,4.9,1,Store Pickup,1,1,9.0,Bank Transfer,Fortnightly,28.0,-1.4154581108512283,73.88288571143227,-3.4154581108512283,78.05058323037372,Good,3,1,1,311,Lost
180,181,51,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,1,Store Pickup,1,1,12.0,Debit Card,Fortnightly,28.0,0.9034987622659759,50.845307055384644,-1.096501237734024,57.744284912411516,Average,3,2,4,324,Promising
181,182,32,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,1,Next Day Air,1,1,4.0,Bank Transfer,Weekly,57.0,0.2625058433635572,57.213224009068185,-1.7374941566364428,63.357236831365114,Good,4,1,3,413,Recent Customer
182,183,38,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,1,Store Pickup,1,1,10.0,Debit Card,Annually,1.0,0.693325841371642,52.93326101977463,-1.3066741586283581,59.584696038428206,Average,1,1,5,115,Need Attention
183,184,58,Male,Skirt,Clothing,29.000000000000004,Ohio,XL,Beige,Spring,3.6,1,2-Day Shipping,1,1,26.0,Credit Card,Weekly,57.0,0.4342784757956526,55.50675608097285,-1.5657215242043474,61.853083667732086,Average,4,3,1,431,Potential Loyalist
184,185,32,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,1,Express,1,1,40.0,Cash,Fortnightly,28.0,0.8150237160923995,51.72425864734821,-1.1849762839076003,58.51903010156248,Average,3,4,1,341,Loyal Customer
185,186,46,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,1,Store Pickup,1,1,34.0,Bank Transfer,Fortnightly,28.0,0.3574373927818525,56.27013055958776,-1.6425626072181476,62.525954290227126,Good,3,4,1,341,Loyal Customer
186,187,39,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,1,Standard,1,1,31.0,Debit Card,Annually,1.0,0.45806743864352584,55.270425638994006,-1.5419325613564743,61.6447719988676,Average,1,4,3,143,At Risk
187,188,19,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,1,Store Pickup,1,1,1.0,Bank Transfer,Bi-Weekly,114.0,2.93681714864793,30.645391825355023,0.93681714864793,39.93922341777167,Average,5,1,5,515,Recent Customer
188,189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,1,Express,1,1,5.0,Bank Transfer,Bi-Weekly,114.0,1.4824776340014845,45.093466021848386,-0.5175223659985155,52.67436842299683,Average,5,1,3,513,Recent Customer
189,190,36,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,1,Next Day Air,1,1,4.0,Credit Card,Weekly,57.0,1.1492419633777096,48.40398165152305,-0.8507580366222904,55.59239722134032,Good,4,1,4,414,Recent Customer
190,191,65,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,1,Free Shipping,1,1,48.0,Venmo,Quarterly,3.0,2.2783102318492436,37.18730084797029,0.27831023184924364,45.705539321258435,Average,1,5,4,154,At Risk
191,192,64,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,1,Free Shipping,1,1,29.0,Cash,Every 3 Months,4.0,1.2424691274081623,47.47782034635622,-0.7575308725918377,54.7760393899007,Average,2,3,4,234,At Risk
192,193,46,Male,Shoes,Footwear,29.000000000000004,Nebraska,L,Turquoise,Summer,2.9,1,Express,1,1,12.0,PayPal,Bi-Weekly,114.0,0.9536525181642888,50.347056695579354,-1.0463474818357112,57.305105926013034,Average,5,2,1,521,Potential Loyalist
193,194,36,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,1,Standard,1,1,29.0,Venmo,Annually,1.0,2.17753713979211,38.188426854922994,0.17753713979210994,46.58797421837012,Average,1,3,5,135,At Risk
194,195,51,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,1,Express,1,1,15.0,Debit Card,Quarterly,3.0,1.0072385746134982,49.814708291593455,-0.9927614253865018,56.83587147816489,Average,1,2,5,125,Need Attention
195,196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,1,Free Shipping,1,1,34.0,Credit Card,Monthly,12.0,-0.35597969364236004,63.357542332353155,-2.35597969364236,68.77309943984254,Good,3,4,1,341,Loyal Customer
196,197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,1,Next Day Air,1,1,41.0,Credit Card,Fortnightly,28.0,3.2066546389033332,27.96470272838485,1.2066546389033332,37.57635042172027,Average,3,5,5,355,Loyal Customer
197,198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,1,2-Day Shipping,1,1,41.0,Credit Card,Monthly,12.0,2.3665609639056706,36.310577695085264,0.3665609639056706,44.932758372767815,Average,3,5,4,354,Loyal Customer
198,199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,1,Standard,1,1,39.0,Credit Card,Fortnightly,28.0,1.252503271421857,47.37813656842943,-0.7474967285781431,54.68817388275412,Good,3,4,2,342,Loyal Customer
199,200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,1,Express,1,1,32.0,Cash,Weekly,57.0,2.7075625686589877,32.922911722331335,0.7075625686589877,41.9467259918738,Average,4,4,4,444,Champion
200,201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,1,Next Day Air,1,1,29.0,Venmo,Monthly,12.0,0.8180053744173248,51.69463748923948,-1.1819946255826752,58.492920757257686,Average,3,3,3,333,Promising
201,202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,1,Free Shipping,1,1,15.0,Bank Transfer,Annually,1.0,-2.0852293486184137,80.5366996527319,-4.085229348618414,83.91553687248653,Good,1,2,1,121,Hibernating
202,203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,1,Express,1,1,33.0,Venmo,Annually,1.0,-0.16353849486848848,61.4457434089615,-2.1635384948684884,67.08795883362008,Average,1,4,2,142,Need Attention
203,204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,1,Next Day Air,1,1,18.0,Bank Transfer,Weekly,57.0,0.26049384980125234,57.233212073738294,-1.7395061501987477,63.374855158796564,Average,4,2,2,422,Potential Loyalist
204,205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,1,Store Pickup,1,1,35.0,Cash,Bi-Weekly,114.0,5.543881490582523,4.745621745560341,3.543881490582523,17.110068259623976,Good,5,4,5,545,Champion
